date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
2022-02-24,Yemen,0.0,0.0,11751.0,2130.0,33.0,16.0,147.0,37.0
2022-02-25,Yemen,8.0,1.0,11759.0,2131.0,28.0,16.0,100.0,31.0
2022-02-26,Yemen,1.0,2.0,11760.0,2133.0,29.0,13.0,96.0,31.0
2022-02-27,Yemen,9.0,1.0,11769.0,2134.0,33.0,12.0,98.0,31.0
2022-02-28,Yemen,2.0,1.0,11771.0,2135.0,30.0,12.0,92.0,28.0
2022-03-01,Yemen,0.0,0.0,11771.0,2135.0,25.0,11.0,72.0,28.0
2022-03-02,Yemen,0.0,0.0,11771.0,2135.0,20.0,5.0,64.0,22.0
2022-03-03,Yemen,1.0,0.0,11772.0,2135.0,21.0,5.0,54.0,21.0
2022-03-04,Yemen,2.0,0.0,11774.0,2135.0,15.0,4.0,43.0,20.0
2022-03-05,Yemen,1.0,0.0,11775.0,2135.0,15.0,2.0,44.0,15.0
2022-03-06,Yemen,2.0,3.0,11777.0,2138.0,8.0,4.0,41.0,16.0
2022-03-07,Yemen,4.0,0.0,11781.0,2138.0,10.0,3.0,40.0,15.0
2022-03-08,Yemen,0.0,0.0,11781.0,2138.0,10.0,3.0,35.0,14.0
2022-03-09,Yemen,0.0,0.0,11781.0,2138.0,10.0,3.0,30.0,8.0
2022-03-10,Yemen,2.0,1.0,11783.0,2139.0,11.0,4.0,32.0,9.0
2022-03-11,Yemen,0.0,0.0,11783.0,2139.0,9.0,4.0,24.0,8.0
2022-03-12,Yemen,1.0,0.0,11784.0,2139.0,9.0,4.0,24.0,6.0
2022-03-13,Yemen,0.0,0.0,11784.0,2139.0,7.0,1.0,15.0,5.0
2022-03-14,Yemen,9.0,0.0,11793.0,2139.0,12.0,1.0,22.0,4.0
2022-03-15,Yemen,0.0,0.0,11793.0,2139.0,12.0,1.0,22.0,4.0
2022-03-16,Yemen,4.0,1.0,11797.0,2140.0,16.0,2.0,26.0,5.0
2022-03-17,Yemen,0.0,0.0,11797.0,2140.0,14.0,1.0,25.0,5.0
2022-03-18,Yemen,0.0,0.0,11797.0,2140.0,14.0,1.0,23.0,5.0
2022-03-19,Yemen,2.0,0.0,11799.0,2140.0,15.0,1.0,24.0,5.0
2022-03-20,Yemen,2.0,0.0,11801.0,2140.0,17.0,1.0,24.0,2.0
2022-03-21,Yemen,0.0,2.0,11801.0,2142.0,8.0,3.0,20.0,4.0
2022-03-22,Yemen,1.0,0.0,11802.0,2142.0,9.0,3.0,21.0,4.0
2022-03-23,Yemen,0.0,0.0,11802.0,2142.0,5.0,2.0,21.0,4.0
2022-03-24,Yemen,1.0,0.0,11803.0,2142.0,6.0,2.0,20.0,3.0
2022-03-25,Yemen,0.0,0.0,11803.0,2142.0,6.0,2.0,20.0,3.0
2022-03-26,Yemen,0.0,0.0,11803.0,2142.0,4.0,2.0,19.0,3.0
2022-03-27,Yemen,0.0,0.0,11803.0,2142.0,2.0,2.0,19.0,3.0
2022-03-28,Yemen,0.0,0.0,11803.0,2142.0,2.0,0.0,10.0,3.0
2022-03-29,Yemen,0.0,1.0,11803.0,2143.0,1.0,1.0,10.0,4.0
2022-03-30,Yemen,2.0,0.0,11805.0,2143.0,3.0,1.0,8.0,3.0
2022-03-31,Yemen,1.0,0.0,11806.0,2143.0,3.0,1.0,9.0,3.0
2022-04-01,Yemen,0.0,0.0,11806.0,2143.0,3.0,1.0,9.0,3.0
2022-04-02,Yemen,0.0,0.0,11806.0,2143.0,3.0,1.0,7.0,3.0
2022-04-03,Yemen,0.0,0.0,11806.0,2143.0,3.0,1.0,5.0,3.0
2022-04-04,Yemen,2.0,1.0,11808.0,2144.0,5.0,2.0,7.0,2.0
2022-04-05,Yemen,4.0,0.0,11812.0,2144.0,9.0,1.0,10.0,2.0
2022-04-06,Yemen,0.0,0.0,11812.0,2144.0,7.0,1.0,10.0,2.0
2022-04-07,Yemen,0.0,1.0,11812.0,2145.0,6.0,2.0,9.0,3.0
2022-04-08,Yemen,0.0,1.0,11812.0,2146.0,6.0,3.0,9.0,4.0
2022-04-09,Yemen,1.0,1.0,11813.0,2147.0,7.0,4.0,10.0,5.0
2022-04-10,Yemen,0.0,0.0,11813.0,2147.0,7.0,4.0,10.0,5.0
2022-04-11,Yemen,1.0,0.0,11814.0,2147.0,6.0,3.0,11.0,5.0
2022-04-12,Yemen,0.0,0.0,11814.0,2147.0,2.0,3.0,11.0,4.0
2022-04-13,Yemen,1.0,0.0,11815.0,2147.0,3.0,3.0,10.0,4.0
2022-04-14,Yemen,0.0,0.0,11815.0,2147.0,3.0,2.0,9.0,4.0
2022-04-15,Yemen,2.0,1.0,11817.0,2148.0,5.0,2.0,11.0,5.0
2022-04-16,Yemen,0.0,0.0,11817.0,2148.0,4.0,1.0,11.0,5.0
2022-04-17,Yemen,0.0,0.0,11817.0,2148.0,4.0,1.0,11.0,5.0
2022-04-18,Yemen,1.0,0.0,11818.0,2148.0,4.0,1.0,10.0,4.0
2022-04-19,Yemen,0.0,0.0,11818.0,2148.0,4.0,1.0,6.0,4.0
2022-04-20,Yemen,0.0,0.0,11818.0,2148.0,3.0,1.0,6.0,4.0
2022-04-21,Yemen,0.0,0.0,11818.0,2148.0,3.0,1.0,6.0,3.0
2022-04-22,Yemen,0.0,0.0,11818.0,2148.0,1.0,0.0,6.0,2.0
2022-04-23,Yemen,0.0,0.0,11818.0,2148.0,1.0,0.0,5.0,1.0
2022-04-24,Yemen,0.0,1.0,11818.0,2149.0,1.0,1.0,5.0,2.0
2022-04-25,Yemen,0.0,0.0,11818.0,2149.0,0.0,1.0,4.0,2.0
2022-04-26,Yemen,0.0,0.0,11818.0,2149.0,0.0,1.0,4.0,2.0
2022-04-27,Yemen,0.0,0.0,11818.0,2149.0,0.0,1.0,3.0,2.0
2022-04-28,Yemen,0.0,0.0,11818.0,2149.0,0.0,1.0,3.0,2.0
2022-04-29,Yemen,0.0,0.0,11818.0,2149.0,0.0,1.0,1.0,1.0
2022-04-30,Yemen,0.0,0.0,11818.0,2149.0,0.0,1.0,1.0,1.0
2022-05-01,Yemen,0.0,0.0,11818.0,2149.0,0.0,0.0,1.0,1.0
2022-05-02,Yemen,1.0,0.0,11819.0,2149.0,1.0,0.0,1.0,1.0
2022-05-03,Yemen,0.0,0.0,11819.0,2149.0,1.0,0.0,1.0,1.0
2022-05-04,Yemen,0.0,0.0,11819.0,2149.0,1.0,0.0,1.0,1.0
2022-05-05,Yemen,0.0,0.0,11819.0,2149.0,1.0,0.0,1.0,1.0
2022-05-06,Yemen,0.0,0.0,11819.0,2149.0,1.0,0.0,1.0,1.0
2022-05-07,Yemen,0.0,0.0,11819.0,2149.0,1.0,0.0,1.0,1.0
2022-05-08,Yemen,0.0,0.0,11819.0,2149.0,1.0,0.0,1.0,0.0
2022-05-09,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,1.0,0.0
2022-05-10,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,1.0,0.0
2022-05-11,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,1.0,0.0
2022-05-12,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,1.0,0.0
2022-05-13,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,1.0,0.0
2022-05-14,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,1.0,0.0
2022-05-15,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,1.0,0.0
2022-05-16,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-17,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-18,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-19,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-20,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-21,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-22,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-23,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-24,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-25,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-26,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-27,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-28,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-29,Yemen,0.0,0.0,11819.0,2149.0,0.0,0.0,0.0,0.0
2022-05-30,Yemen,3.0,0.0,11822.0,2149.0,3.0,0.0,3.0,0.0
2022-05-31,Yemen,0.0,0.0,11822.0,2149.0,3.0,0.0,3.0,0.0
2022-06-01,Yemen,0.0,0.0,11822.0,2149.0,3.0,0.0,3.0,0.0
2022-06-02,Yemen,0.0,0.0,11822.0,2149.0,3.0,0.0,3.0,0.0
2022-06-03,Yemen,0.0,0.0,11822.0,2149.0,3.0,0.0,3.0,0.0
2022-06-04,Yemen,0.0,0.0,11822.0,2149.0,3.0,0.0,3.0,0.0
2022-06-05,Yemen,0.0,0.0,11822.0,2149.0,3.0,0.0,3.0,0.0
2022-06-06,Yemen,0.0,0.0,11822.0,2149.0,0.0,0.0,3.0,0.0
2022-06-07,Yemen,0.0,0.0,11822.0,2149.0,0.0,0.0,3.0,0.0
2022-06-08,Yemen,0.0,0.0,11822.0,2149.0,0.0,0.0,3.0,0.0
2022-06-09,Yemen,0.0,0.0,11822.0,2149.0,0.0,0.0,3.0,0.0
2022-06-10,Yemen,0.0,0.0,11822.0,2149.0,0.0,0.0,3.0,0.0
2022-06-11,Yemen,0.0,0.0,11822.0,2149.0,0.0,0.0,3.0,0.0
2022-06-12,Yemen,0.0,0.0,11822.0,2149.0,0.0,0.0,3.0,0.0
2022-06-13,Yemen,0.0,0.0,11822.0,2149.0,0.0,0.0,0.0,0.0
2022-06-14,Yemen,0.0,0.0,11822.0,2149.0,0.0,0.0,0.0,0.0
2022-06-15,Yemen,0.0,0.0,11822.0,2149.0,0.0,0.0,0.0,0.0
2022-06-16,Yemen,0.0,0.0,11822.0,2149.0,0.0,0.0,0.0,0.0
2022-06-17,Yemen,1.0,0.0,11823.0,2149.0,1.0,0.0,1.0,0.0
2022-06-18,Yemen,0.0,0.0,11823.0,2149.0,1.0,0.0,1.0,0.0
2022-06-19,Yemen,0.0,0.0,11823.0,2149.0,1.0,0.0,1.0,0.0
2022-06-20,Yemen,0.0,0.0,11823.0,2149.0,1.0,0.0,1.0,0.0
2022-06-21,Yemen,1.0,0.0,11824.0,2149.0,2.0,0.0,2.0,0.0
2022-06-22,Yemen,0.0,0.0,11824.0,2149.0,2.0,0.0,2.0,0.0
2022-06-23,Yemen,0.0,0.0,11824.0,2149.0,2.0,0.0,2.0,0.0
2022-06-24,Yemen,0.0,0.0,11824.0,2149.0,1.0,0.0,2.0,0.0
2022-06-25,Yemen,0.0,0.0,11824.0,2149.0,1.0,0.0,2.0,0.0
2022-06-26,Yemen,0.0,0.0,11824.0,2149.0,1.0,0.0,2.0,0.0
2022-06-27,Yemen,0.0,0.0,11824.0,2149.0,1.0,0.0,2.0,0.0
2022-06-28,Yemen,0.0,0.0,11824.0,2149.0,0.0,0.0,2.0,0.0
2022-06-29,Yemen,0.0,0.0,11824.0,2149.0,0.0,0.0,2.0,0.0
2022-06-30,Yemen,0.0,0.0,11824.0,2149.0,0.0,0.0,2.0,0.0
2022-07-01,Yemen,0.0,0.0,11824.0,2149.0,0.0,0.0,1.0,0.0
2022-07-02,Yemen,0.0,0.0,11824.0,2149.0,0.0,0.0,1.0,0.0
2022-07-03,Yemen,0.0,0.0,11824.0,2149.0,0.0,0.0,1.0,0.0
2022-07-04,Yemen,8.0,0.0,11832.0,2149.0,8.0,0.0,9.0,0.0
2022-07-05,Yemen,0.0,0.0,11832.0,2149.0,8.0,0.0,8.0,0.0
2022-07-06,Yemen,0.0,0.0,11832.0,2149.0,8.0,0.0,8.0,0.0
2022-07-07,Yemen,0.0,0.0,11832.0,2149.0,8.0,0.0,8.0,0.0
2022-07-08,Yemen,0.0,0.0,11832.0,2149.0,8.0,0.0,8.0,0.0
2022-07-09,Yemen,0.0,0.0,11832.0,2149.0,8.0,0.0,8.0,0.0
2022-07-10,Yemen,0.0,0.0,11832.0,2149.0,8.0,0.0,8.0,0.0
2022-07-11,Yemen,0.0,0.0,11832.0,2149.0,0.0,0.0,8.0,0.0
2022-07-12,Yemen,0.0,0.0,11832.0,2149.0,0.0,0.0,8.0,0.0
2022-07-13,Yemen,0.0,0.0,11832.0,2149.0,0.0,0.0,8.0,0.0
2022-07-14,Yemen,0.0,0.0,11832.0,2149.0,0.0,0.0,8.0,0.0
2022-07-15,Yemen,0.0,0.0,11832.0,2149.0,0.0,0.0,8.0,0.0
2022-07-16,Yemen,16.0,0.0,11848.0,2149.0,16.0,0.0,24.0,0.0
2022-07-17,Yemen,0.0,0.0,11848.0,2149.0,16.0,0.0,24.0,0.0
2022-07-18,Yemen,0.0,0.0,11848.0,2149.0,16.0,0.0,16.0,0.0
2022-07-19,Yemen,1.0,0.0,11849.0,2149.0,17.0,0.0,17.0,0.0
2022-07-20,Yemen,0.0,0.0,11849.0,2149.0,17.0,0.0,17.0,0.0
2022-07-21,Yemen,0.0,0.0,11849.0,2149.0,17.0,0.0,17.0,0.0
2022-07-22,Yemen,0.0,0.0,11849.0,2149.0,17.0,0.0,17.0,0.0
2022-07-23,Yemen,0.0,0.0,11849.0,2149.0,1.0,0.0,17.0,0.0
2022-07-24,Yemen,0.0,0.0,11849.0,2149.0,1.0,0.0,17.0,0.0
2022-07-25,Yemen,0.0,0.0,11849.0,2149.0,1.0,0.0,17.0,0.0
2022-07-26,Yemen,0.0,0.0,11849.0,2149.0,0.0,0.0,17.0,0.0
2022-07-27,Yemen,0.0,0.0,11849.0,2149.0,0.0,0.0,17.0,0.0
2022-07-28,Yemen,0.0,0.0,11849.0,2149.0,0.0,0.0,17.0,0.0
2022-07-29,Yemen,0.0,0.0,11849.0,2149.0,0.0,0.0,17.0,0.0
2022-07-30,Yemen,28.0,2.0,11877.0,2151.0,28.0,2.0,29.0,2.0
2020-03-18,Zambia,2.0,,2.0,,,,,
2020-03-19,Zambia,0.0,,2.0,,,,,
2020-03-20,Zambia,0.0,,2.0,,,,,
2020-03-21,Zambia,0.0,,2.0,,,,,
2020-03-22,Zambia,1.0,,3.0,,,,,
2020-03-23,Zambia,0.0,,3.0,,3.0,,,
2020-03-24,Zambia,0.0,,3.0,,3.0,,,
2020-03-25,Zambia,9.0,,12.0,,10.0,,,
2020-03-26,Zambia,4.0,,16.0,,14.0,,,
2020-03-27,Zambia,6.0,,22.0,,20.0,,,
2020-03-28,Zambia,6.0,,28.0,,26.0,,,
2020-03-29,Zambia,1.0,,29.0,,26.0,,,
2020-03-30,Zambia,6.0,,35.0,,32.0,,35.0,
2020-03-31,Zambia,0.0,,35.0,,32.0,,35.0,
2020-04-01,Zambia,1.0,,36.0,,24.0,,34.0,
2020-04-02,Zambia,3.0,1.0,39.0,1.0,23.0,,37.0,
2020-04-03,Zambia,0.0,0.0,39.0,1.0,17.0,,37.0,
2020-04-04,Zambia,0.0,0.0,39.0,1.0,11.0,,37.0,
2020-04-05,Zambia,0.0,0.0,39.0,1.0,10.0,,36.0,
2020-04-06,Zambia,0.0,0.0,39.0,1.0,4.0,,36.0,
2020-04-07,Zambia,0.0,0.0,39.0,1.0,4.0,1.0,36.0,
2020-04-08,Zambia,0.0,0.0,39.0,1.0,3.0,1.0,27.0,
2020-04-09,Zambia,0.0,0.0,39.0,1.0,0.0,0.0,23.0,
2020-04-10,Zambia,1.0,1.0,40.0,2.0,1.0,1.0,18.0,
2020-04-11,Zambia,0.0,0.0,40.0,2.0,1.0,1.0,12.0,
2020-04-12,Zambia,3.0,0.0,43.0,2.0,4.0,1.0,14.0,
2020-04-13,Zambia,2.0,0.0,45.0,2.0,6.0,1.0,10.0,
2020-04-14,Zambia,0.0,0.0,45.0,2.0,6.0,1.0,10.0,2.0
2020-04-15,Zambia,3.0,0.0,48.0,2.0,9.0,1.0,12.0,2.0
2020-04-16,Zambia,0.0,0.0,48.0,2.0,9.0,1.0,9.0,1.0
2020-04-17,Zambia,4.0,0.0,52.0,2.0,12.0,0.0,13.0,1.0
2020-04-18,Zambia,5.0,0.0,57.0,2.0,17.0,0.0,18.0,1.0
2020-04-19,Zambia,4.0,1.0,61.0,3.0,18.0,1.0,22.0,2.0
2020-04-20,Zambia,4.0,0.0,65.0,3.0,20.0,1.0,26.0,2.0
2020-04-21,Zambia,5.0,0.0,70.0,3.0,25.0,1.0,31.0,2.0
2020-04-22,Zambia,4.0,0.0,74.0,3.0,26.0,1.0,35.0,2.0
2020-04-23,Zambia,2.0,0.0,76.0,3.0,28.0,1.0,37.0,2.0
2020-04-24,Zambia,8.0,0.0,84.0,3.0,32.0,1.0,44.0,1.0
2020-04-25,Zambia,0.0,0.0,84.0,3.0,27.0,1.0,44.0,1.0
2020-04-26,Zambia,4.0,0.0,88.0,3.0,27.0,0.0,45.0,1.0
2020-04-27,Zambia,0.0,0.0,88.0,3.0,23.0,0.0,43.0,1.0
2020-04-28,Zambia,7.0,0.0,95.0,3.0,25.0,0.0,50.0,1.0
2020-04-29,Zambia,2.0,0.0,97.0,3.0,23.0,0.0,49.0,1.0
2020-04-30,Zambia,9.0,0.0,106.0,3.0,30.0,0.0,58.0,1.0
2020-05-01,Zambia,3.0,0.0,109.0,3.0,25.0,0.0,57.0,1.0
2020-05-02,Zambia,10.0,0.0,119.0,3.0,35.0,0.0,62.0,1.0
2020-05-03,Zambia,5.0,0.0,124.0,3.0,36.0,0.0,63.0,0.0
2020-05-04,Zambia,13.0,0.0,137.0,3.0,49.0,0.0,72.0,0.0
2020-05-05,Zambia,1.0,0.0,138.0,3.0,43.0,0.0,68.0,0.0
2020-05-06,Zambia,8.0,1.0,146.0,4.0,49.0,1.0,72.0,1.0
2020-05-07,Zambia,7.0,0.0,153.0,4.0,47.0,1.0,77.0,1.0
2020-05-08,Zambia,14.0,0.0,167.0,4.0,58.0,1.0,83.0,1.0
2020-05-09,Zambia,85.0,3.0,252.0,7.0,133.0,4.0,168.0,4.0
2020-05-10,Zambia,15.0,0.0,267.0,7.0,143.0,4.0,179.0,4.0
2020-05-11,Zambia,0.0,0.0,267.0,7.0,130.0,4.0,179.0,4.0
2020-05-12,Zambia,174.0,0.0,441.0,7.0,303.0,4.0,346.0,4.0
2020-05-13,Zambia,5.0,0.0,446.0,7.0,300.0,3.0,349.0,4.0
2020-05-14,Zambia,208.0,0.0,654.0,7.0,501.0,3.0,548.0,4.0
2020-05-15,Zambia,0.0,0.0,654.0,7.0,487.0,3.0,545.0,4.0
2020-05-16,Zambia,25.0,0.0,679.0,7.0,427.0,0.0,560.0,4.0
2020-05-17,Zambia,74.0,0.0,753.0,7.0,486.0,0.0,629.0,4.0
2020-05-18,Zambia,8.0,0.0,761.0,7.0,494.0,0.0,624.0,4.0
2020-05-19,Zambia,11.0,0.0,772.0,7.0,331.0,0.0,634.0,4.0
2020-05-20,Zambia,60.0,0.0,832.0,7.0,386.0,0.0,686.0,3.0
2020-05-21,Zambia,34.0,0.0,866.0,7.0,212.0,0.0,713.0,3.0
2020-05-22,Zambia,54.0,0.0,920.0,7.0,266.0,0.0,753.0,3.0
2020-05-23,Zambia,0.0,0.0,920.0,7.0,241.0,0.0,668.0,0.0
2020-05-24,Zambia,0.0,0.0,920.0,7.0,167.0,0.0,653.0,0.0
2020-05-25,Zambia,0.0,0.0,920.0,7.0,159.0,0.0,653.0,0.0
2020-05-26,Zambia,0.0,0.0,920.0,7.0,148.0,0.0,479.0,0.0
2020-05-27,Zambia,137.0,0.0,1057.0,7.0,225.0,0.0,611.0,0.0
2020-05-28,Zambia,0.0,0.0,1057.0,7.0,191.0,0.0,403.0,0.0
2020-05-29,Zambia,0.0,0.0,1057.0,7.0,137.0,0.0,403.0,0.0
2020-05-30,Zambia,0.0,0.0,1057.0,7.0,137.0,0.0,378.0,0.0
2020-05-31,Zambia,0.0,0.0,1057.0,7.0,137.0,0.0,304.0,0.0
2020-06-01,Zambia,32.0,0.0,1089.0,7.0,169.0,0.0,328.0,0.0
2020-06-02,Zambia,0.0,0.0,1089.0,7.0,169.0,0.0,317.0,0.0
2020-06-03,Zambia,0.0,0.0,1089.0,7.0,32.0,0.0,257.0,0.0
2020-06-04,Zambia,0.0,0.0,1089.0,7.0,32.0,0.0,223.0,0.0
2020-06-05,Zambia,0.0,0.0,1089.0,7.0,32.0,0.0,169.0,0.0
2020-06-06,Zambia,0.0,0.0,1089.0,7.0,32.0,0.0,169.0,0.0
2020-06-07,Zambia,0.0,0.0,1089.0,7.0,32.0,0.0,169.0,0.0
2020-06-08,Zambia,111.0,3.0,1200.0,10.0,111.0,3.0,280.0,3.0
2020-06-09,Zambia,0.0,0.0,1200.0,10.0,111.0,3.0,280.0,3.0
2020-06-10,Zambia,0.0,0.0,1200.0,10.0,111.0,3.0,143.0,3.0
2020-06-11,Zambia,0.0,0.0,1200.0,10.0,111.0,3.0,143.0,3.0
2020-06-12,Zambia,121.0,0.0,1321.0,10.0,232.0,3.0,264.0,3.0
2020-06-13,Zambia,36.0,0.0,1357.0,10.0,268.0,3.0,300.0,3.0
2020-06-14,Zambia,1.0,1.0,1358.0,11.0,269.0,4.0,301.0,4.0
2020-06-15,Zambia,24.0,0.0,1382.0,11.0,182.0,1.0,293.0,4.0
2020-06-16,Zambia,23.0,0.0,1405.0,11.0,205.0,1.0,316.0,4.0
2020-06-17,Zambia,7.0,0.0,1412.0,11.0,212.0,1.0,323.0,4.0
2020-06-18,Zambia,4.0,0.0,1416.0,11.0,216.0,1.0,327.0,4.0
2020-06-19,Zambia,14.0,0.0,1430.0,11.0,109.0,1.0,341.0,4.0
2020-06-20,Zambia,0.0,0.0,1430.0,11.0,73.0,1.0,341.0,4.0
2020-06-21,Zambia,0.0,0.0,1430.0,11.0,72.0,0.0,341.0,4.0
2020-06-22,Zambia,0.0,0.0,1430.0,11.0,48.0,0.0,230.0,1.0
2020-06-23,Zambia,47.0,7.0,1477.0,18.0,72.0,7.0,277.0,8.0
2020-06-24,Zambia,12.0,0.0,1489.0,18.0,77.0,7.0,289.0,8.0
2020-06-25,Zambia,8.0,0.0,1497.0,18.0,81.0,7.0,297.0,8.0
2020-06-26,Zambia,34.0,3.0,1531.0,21.0,101.0,10.0,210.0,11.0
2020-06-27,Zambia,0.0,0.0,1531.0,21.0,101.0,10.0,174.0,11.0
2020-06-28,Zambia,26.0,1.0,1557.0,22.0,127.0,11.0,199.0,11.0
2020-06-29,Zambia,11.0,0.0,1568.0,22.0,138.0,11.0,186.0,11.0
2020-06-30,Zambia,26.0,2.0,1594.0,24.0,117.0,6.0,189.0,13.0
2020-07-01,Zambia,38.0,6.0,1632.0,30.0,143.0,12.0,220.0,19.0
2020-07-02,Zambia,0.0,0.0,1632.0,30.0,135.0,12.0,216.0,19.0
2020-07-03,Zambia,0.0,0.0,1632.0,30.0,101.0,9.0,202.0,19.0
2020-07-04,Zambia,0.0,0.0,1632.0,30.0,101.0,9.0,202.0,19.0
2020-07-05,Zambia,0.0,0.0,1632.0,30.0,75.0,8.0,202.0,19.0
2020-07-06,Zambia,0.0,0.0,1632.0,30.0,64.0,8.0,202.0,19.0
2020-07-07,Zambia,263.0,12.0,1895.0,42.0,301.0,18.0,418.0,24.0
2020-07-08,Zambia,0.0,0.0,1895.0,42.0,263.0,12.0,406.0,24.0
2020-07-09,Zambia,0.0,0.0,1895.0,42.0,263.0,12.0,398.0,24.0
2020-07-10,Zambia,0.0,0.0,1895.0,42.0,263.0,12.0,364.0,21.0
2020-07-11,Zambia,0.0,0.0,1895.0,42.0,263.0,12.0,364.0,21.0
2020-07-12,Zambia,0.0,0.0,1895.0,42.0,263.0,12.0,338.0,20.0
2020-07-13,Zambia,0.0,0.0,1895.0,42.0,263.0,12.0,327.0,20.0
2020-07-14,Zambia,0.0,0.0,1895.0,42.0,0.0,0.0,301.0,18.0
2020-07-15,Zambia,0.0,0.0,1895.0,42.0,0.0,0.0,263.0,12.0
2020-07-16,Zambia,0.0,0.0,1895.0,42.0,0.0,0.0,263.0,12.0
2020-07-17,Zambia,915.0,67.0,2810.0,109.0,915.0,67.0,1178.0,79.0
2020-07-18,Zambia,170.0,11.0,2980.0,120.0,1085.0,78.0,1348.0,90.0
2020-07-19,Zambia,0.0,0.0,2980.0,120.0,1085.0,78.0,1348.0,90.0
2020-07-20,Zambia,346.0,8.0,3326.0,128.0,1431.0,86.0,1694.0,98.0
2020-07-21,Zambia,60.0,0.0,3386.0,128.0,1491.0,86.0,1491.0,86.0
2020-07-22,Zambia,197.0,0.0,3583.0,128.0,1688.0,86.0,1688.0,86.0
2020-07-23,Zambia,206.0,6.0,3789.0,134.0,1894.0,92.0,1894.0,92.0
2020-07-24,Zambia,67.0,2.0,3856.0,136.0,1046.0,27.0,1961.0,94.0
2020-07-25,Zambia,472.0,3.0,4328.0,139.0,1348.0,19.0,2433.0,97.0
2020-07-26,Zambia,153.0,0.0,4481.0,139.0,1501.0,19.0,2586.0,97.0
2020-07-27,Zambia,71.0,1.0,4552.0,140.0,1226.0,12.0,2657.0,98.0
2020-07-28,Zambia,450.0,2.0,5002.0,142.0,1616.0,14.0,3107.0,100.0
2020-07-29,Zambia,247.0,4.0,5249.0,146.0,1666.0,18.0,3354.0,104.0
2020-07-30,Zambia,306.0,3.0,5555.0,149.0,1766.0,15.0,3660.0,107.0
2020-07-31,Zambia,408.0,2.0,5963.0,151.0,2107.0,15.0,3153.0,42.0
2020-08-01,Zambia,265.0,14.0,6228.0,165.0,1900.0,26.0,3248.0,45.0
2020-08-02,Zambia,119.0,5.0,6347.0,170.0,1866.0,31.0,3367.0,50.0
2020-08-03,Zambia,233.0,1.0,6580.0,171.0,2028.0,31.0,3254.0,43.0
2020-08-04,Zambia,213.0,2.0,6793.0,173.0,1791.0,31.0,3407.0,45.0
2020-08-05,Zambia,229.0,3.0,7022.0,176.0,1773.0,30.0,3439.0,48.0
2020-08-06,Zambia,142.0,23.0,7164.0,199.0,1609.0,50.0,3375.0,65.0
2020-08-07,Zambia,322.0,1.0,7486.0,200.0,1523.0,49.0,3630.0,64.0
2020-08-08,Zambia,417.0,3.0,7903.0,203.0,1675.0,38.0,3575.0,64.0
2020-08-09,Zambia,182.0,32.0,8085.0,235.0,1738.0,65.0,3604.0,96.0
2020-08-10,Zambia,125.0,6.0,8210.0,241.0,1630.0,70.0,3658.0,101.0
2020-08-11,Zambia,65.0,0.0,8275.0,241.0,1482.0,68.0,3273.0,99.0
2020-08-12,Zambia,226.0,5.0,8501.0,246.0,1479.0,70.0,3252.0,100.0
2020-08-13,Zambia,162.0,0.0,8663.0,246.0,1499.0,47.0,3108.0,97.0
2020-08-14,Zambia,358.0,10.0,9021.0,256.0,1535.0,56.0,3058.0,105.0
2020-08-15,Zambia,165.0,4.0,9186.0,260.0,1283.0,57.0,2958.0,95.0
2020-08-16,Zambia,157.0,0.0,9343.0,260.0,1258.0,25.0,2996.0,90.0
2020-08-17,Zambia,496.0,4.0,9839.0,264.0,1629.0,23.0,3259.0,93.0
2020-08-18,Zambia,142.0,0.0,9981.0,264.0,1706.0,23.0,3188.0,91.0
2020-08-19,Zambia,237.0,5.0,10218.0,269.0,1717.0,23.0,3196.0,93.0
